Invoices saved as POS Invoices,fatûreyên wekî fatûreyên POS-ê hatine tomarkirin
Invoices still carrying balances,Faturên hê jî hevsengiyê digirin
Issue Mode,Mode Pirsgirêk
Issue New Card,Karta Nû biweşînin
Issue Workflow,Pirsgirêka Xebatê
"Issue, top up, and check","Pirsgirêk, jor bikin, û kontrol bikin"
Item,Item
Item / Product Sales Report,Babet / Rapora Firotina Hilberê
Item {0} added to invoice,Babetê {0} li fatûreyê hat zêdekirin
Item '{0}' has no barcode,Babetê '{0}' barkod nîne
Item Code,Koda Babetê
Item created successfully,Babet bi serkeftî hate afirandin
Item is out of stock,Tiştek ji stokê derketiye
Item Name,Navê Babetê
Item not found,Babet nehat dîtin
Item order updated,Siparîşa babete hat nûkirin
Item Selector Settings,Mîhengên Hilbijêra Babetê
Items,Items
Items added in POS will appear here automatically.,Tiştên ku di POS-ê de hatine zêdekirin dê bixweber li vir xuya bibin.
Items added to invoice,Tiştên ku li fatûreyê hatine zêdekirin
Items per page,Tiştên li ser rûpelê
Items Sold,Tiştên Firotin
Items/Invoice,Tiştên / fatûre
Item-wise Profitability,Babetê-şehreza Profitability
Journal Entry,Têketina Rojname
json,json
Just now,Just now
Keep offline prerequisites healthy and recover stale data safely.,Pêşmercên negirêdayî saxlem bihêlin û daneyên kevin bi ewlehî vegerînin.
Labels,Labels
"Language, theme, terminal tools, and session controls.","Ziman, mijar, amûrên termînalê, û kontrolên rûniştinê."
Last,Dawî
Last 14 Days (Paid vs Pending),14 Rojên Dawî (Derdayî beramberî Li bendê)
Last 14 Days Activity,Çalakiya 14 rojên dawî
Last 14 Days Gross Profit,14 Rojên Dawî Qezencê Gross
Last 14 Days Purchases,Kirînên 14 rojên dawîn
Last 14 Days Tax/Charges,14 rojên dawîn Bac / Xerc
Last sync:,Hevdemkirina dawîn:
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Hevdemkirina dawîn: {0} | baş: {1} | têkçû: {2} | derbas bû: {3}
Latest entries for current shift,Danûstandinên herî paşîn ji bo guheztina heyî
Lead Time,Lead Time
Limited,Limited
lines,xetên
List,List
Live Snapshot,Wêneya Zindî
Load a POS profile and cashier first.,Pêşî profîlek POS û dravê bar bikin.
Load More Invoices,Zêdetir fatûreyên barkirin
Load previously saved invoices,fatûreyên ku berê hatine hilanîn bar bikin
Load Sale,Load Sale
Load Sales Invoice,Barkirina fatûreya firotanê
Loading app data...,Daneyên sepanê tê barkirin...
Loading customer database...,Databasa xerîdar tê barkirin...
Loading customers...,Barkirina xerîdar...
Loading database stats...,Barkirina statîstîkên databasê...
Loading details...,Barkirina hûragahiyan...
Loading invoice history...,Dîroka fatûreyê tê barkirin...
Loading items...,Barkirina tiştan...
Loading product catalog...,Kataloga hilberê tê barkirin...
Loading return invoices...,Barkirina fatûreyên vegerê...
Loading server CPU/memory usage...,CPU/karanîna bîrê ya serverê tê barkirin...
Loading suppliers...,Barkirina dabînkeran...
Loading unpaid invoices...,Barkirina fatûreyên bêpere...
Loading view...,Dîmena tê barkirin...
Loading...,Barkirin...
Local storage is unavailable. Switching to online-only mode.,Depoya herêmî ne berdest e. Veguherîna moda tenê-serhêl.
localStorage,localStorage
Location Performance,Cihê Performansa
Locations,Cihan
Lock Screen,Lock Screen
Lookup Workflow,Bigerin Workflow
Loss,Loss
Low,Low
Low Stock,Stock Stock
Low Stock Alerts,Alerts Stock Stock
Low Stock Items,Tiştên Kêm Stock
Low Stock Threshold,Borseya Kêm
Low Stock Total,Tevahiya Stock Stock
Lowest Margin,Kêmtirîn Margin
Low-frequency maintenance and system details.,Detayên pergalê û lênêrîna kêm-frekansa kêm.
Loyalty Redeemed,Loyalty Redeemed
Loyalty Redemption,Redemption dilsoziya
Make New Payment,Tezmînata Nû Bikin
Manage all,Hemî rêvebirin
Manage and synchronize your offline transactions,Danûstendinên xweyên negirêdayî bi rê ve bibin û hevdeng bikin
Manage Cashier PIN,PIN-a Cashier Birêvebirin
"Manage offline tools, terminal controls, and maintenance from one workspace.","Amûrên negirêdayî, kontrolên termînalê, û lênêrînê ji yek cîhê xebatê birêve bibin."
manual,manual
"Manual codes, barcode scans, and QR scans work in the same field","Kodên destan, şopandina barkodê, û şopandina QR di heman qadê de dixebitin"
Manual offline mode is enabled,Moda negirêdayî ya destan çalak e
Margin,Margin
Maximum available quantity is {0}. Quantity adjusted to match stock.,Hejmara herî zêde ya berdest {0} e. Mîqdar li gorî stokê hatî eyar kirin.
Maximum discount amount for this offer item is {0}.,Rêjeya erzaniyê ya herî zêde ji bo vê babetê pêşniyarê {0} e.
Maximum discount percentage for this offer item is {0}%.,Rêjeya erzaniyê ya herî zêde ji bo vê babetê teklîfê {0}%.
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,Hêjmara pêşniyarê ya herî zêde {0} e. Mîqdar li gorî sînorê destûr hatî guheztin.
Medium,Medium
Method-wise Collections,Koleksiyonên Rêbaz
Minimum allowed rate for this offer item is {0}.,Rêjeya herî kêm a destûr ji bo vê babetê pêşkêşî {0} e.
Minimum Qty,Hejmara hindiktirîn
Mobile No,Hejmara Mobîl
Mode,Mode
Mode of Payment,Mode of Payment
Month,Month
Month ?,Meh ?
Monthly Profit,Qezenciya mehane
Monthly Sales,Firotana mehane
Monthly Sales Summary,Kurteya Firotana Mehane
Month-wise,Li gorî mehê
Most Active Cashiers,Diravên herî çalak
Movement Type,Tîpa Tevgera
Movements,Tevgerên
Multi Currency,Multi Currency
N/A,N/A
Name,Name
Negative Stock,Stock Neyînî
Negative Stock Items,Tiştên Stock Neyînî
Negative values not allowed,Nirxên neyînî destûr nayê dayîn
Net,Net
Net Qty,Net Qty
Net Sales,Sales Net
Net Value,Nirxa Net
Never,Never
New changes are ready to load,Guhertinên nû ji bo barkirinê amade ne
New Item,Babetê Nû
New Offer Available,Pêşniyara Nû Berdest e
New PIN,PIN-a nû
New rate,Rêjeya nû
Next unit of measure,Yekîneya pîvanê ya paşîn
No attribute data found.,Daneyên taybetmendiyê nehat dîtin.
No Barcode,No Barcode
No barcode found for UOM '{0}',Ji bo UOM '{0}' barkod nehat dîtin
No branch/location data found.,Daneyên şax/cihê nehat dîtin.
No brand data found.,Daneyên marqeyê nehat dîtin.
No cached gift card balance is available offline.,Balansa qerta diyariya veşartî ne offline peyda dibe.
No camera found on this device. Please ensure your device has a working camera.,Li ser vê cîhazê kamera nehat dîtin. Ji kerema xwe pê ewle bine ku cîhaza we kamerayek kar heye.
No capability warnings recorded yet.,Hê hişyariyên kapasîteyê nehatine tomarkirin.
No cash expected for this shift.,Ji bo vê veguheztinê drav nayê hêvî kirin.
No cash mode configured,No moda drav nehatiye mîheng kirin
No cash movement type is allowed for this POS Profile.,Ji bo vê Profîla POS-ê celebek tevgera drav nayê destûr kirin.
No cashier PIN is set yet. Create one now.,PIN-a diravgir hêj nehatiye danîn. Niha yek çêbikin.
No cashier profiles are available for this POS profile yet.,Ji bo vê profîla POS-ê hîn profîlên dravê tune ne.
No cashier-wise discount/void/return activity.,Çalakiya erzankirina / betal / vegerê ya diravgir tune.
No category data found.,Daneyên kategoriyê nehat dîtin.
No category profitability data found.,Daneyên qezenckirina kategoriyê nehat dîtin.
No change returned recorded for this shift.,Ji bo vê veguheztinê ti guhertinek nehatiye tomarkirin.
No change-allocation invoices match the current filters.,Tu fatûreyên guheztin-veqetandinê bi parzûnên heyî re li hev nakin.
No charge head breakdown found.,Ti şikestinek serê barkirinê nehat dîtin.
No Company Selected,Şîrketek Hilbijartî nîne
No customer sales data found.,Daneyên firotanê yên xerîdar nehat dîtin.
No day-wise discount/void/return trend.,No meyla dakêşana rojane / betal / vegerê tune.
No day-wise payment data found.,Daneyên dravdanê yên rojane nehatin dîtin.
No day-wise profitability trend found.,No meyleke qezencê ya rojane nehat dîtin.
No day-wise purchase data found.,Daneyên kirînê yên rojane nehatin dîtin.
No day-wise sales trend found.,Meyla firotanê ya rojane nehat dîtin.
No day-wise tax/charges trend found.,Rojane meyla bac/drav nehat dîtin.
No dead stock items.,No tiştên stock mirî.
No due date,Dîroka berdêl tune
No exact repair match found for this invoice,Ji bo vê fatûreyê hevberdana tamîrê ya tam nehat dîtin
No hourly sales trend found for today.,Ji bo îro meyleke firotana saetê nehat dîtin.
No invoice activity found.,Çalakiya fatûreyê nehat dîtin.
No invoices found,Ti fatûrek nehat dîtin
No invoices found. Try different search criteria.,Ti fatûrek nehat dîtin. Pîvanên lêgerînê yên cuda biceribînin.
No invoices recorded for this shift.,Ji bo vê veguheztinê ti fatûrek nehatiye tomar kirin.
No item profitability data found.,Daneyên qezenckirina babetekê nehat dîtin.
No item sales data found for this period.,Ji bo vê serdemê daneyên firotanê yên tiştan nehat dîtin.
No items found,Tiştek nehat dîtin
No items in cart,Tiştek di selikê de tune
No items with barcodes to print,Tiştên bi barkod ji bo çapkirinê tune
No location-wise top item data found.,Daneyên tiştên jorîn ên li gorî cîhê nehat dîtin.
No low stock alerts right now.,No alerts stock kêm niha.
No low stock items.,No tiştên stock kêm.
No matching items in cart,Di selikê de tiştên lihevhatî tune
No month-wise sales trend found.,Meyleka firotanê ya mehekê nehatiye dîtin.
No negative stock items.,No tiştên stock neyînî.
No notifications yet,No notifications hê
No offline cash movement synced.,Ti tevgera dravê ya negirêdayî nayê hevdem kirin.
No offline invoices pending synchronization,No fatûreyên offline li benda hevdemkirinê ne
No offline sync issues recorded yet.,Pirsgirêkên hevdemkirinê yên offline hêj nehatine tomar kirin.
No out-of-stock items.,Tiştên ku ji stokê ne.
No outstanding credit invoices for this shift.,Ji bo vê veguheztinê fatûreyên krediyê yên nemayî tune.
No payment collection data found.,Daneyên berhevkirina dravdanê nehat dîtin.
No payment rows available on this invoice.,Li ser vê fatûreyê rêzên dravdanê tune.
No payments registered for this shift.,Ji bo vê veguheztinê drav nehatine tomar kirin.
No pending balances in this period.,Di vê heyamê de hevsengiyên li bendê nînin.
No pending offline invoices,No fatûreyên negirêdayî yên li bendê
No Print Formats Found,Tu Formên Çapkirinê nehatin dîtin
No profiles found for selected scope. Falling back to current profile failed.,Ji bo çarçoveya hilbijartî profîl nehat dîtin. Vegere ser profîla heyî têk çû.
No recent customer activity found.,Çalakiya xerîdar a dawî nehat dîtin.
No recent stock entries found.,Tiştên stokê yên dawî nehatin dîtin.
No records found,Ti tomar nehat dîtin
No reorder suggestions right now.,Naha pêşniyarên ji nû ve rêzkirinê tune.
No repeat customers in this period.,Di vê heyamê de xerîdarên dubare tune.
No response from server,No bersiv ji server
No return invoices found,Ti fatûreyên vegerê nehatin dîtin
No return item trend found.,Meyleke vegerê nayê dîtin.
No returnable items found for this invoice,Ji bo vê fatûreyê ti tiştên veger nehat dîtin
No returns were processed in this shift.,Di vê veguherînê de veger nehat kirin.
No risk activity found.,Çalakiya rîskê nehat dîtin.
No sales activity found for this period.,Ji bo vê heyamê çalakiya firotanê nehat dîtin.
No slow moving items.,Tiştên ku hêdî hêdî diçin tune.
No staff sales activity found.,Çalakiya firotanê ya karmendan nehat dîtin.
No stock movement for this period.,Ji bo vê heyamê tevgera stokê tune.
No submitted cash movements in this shift.,Di vê guherînê de tevgerên drav nehatine şandin.
No supplier purchases found in this month.,Di vê mehê de kirînên dabînker nehat dîtin.
No suppliers found for this period.,Ji bo vê heyamê dabînker nehat dîtin.
No sync trigger has run yet in this session.,Di vê danişînê de hîna teşekera hevdemkirinê nehatiye xebitandin.
No tax head breakdown found.,No dabeşbûna serê bacê hat dîtin.
No top items found for this location.,Ji bo vî cihî ti tiştên sereke nehatin dîtin.
No unpaid invoices,No fatûreyên bêpere
No variant data found.,Daneyên guhertoyê nehat dîtin.
No week-wise sales trend found.,Meyla firotanê ya heftane nehatiye dîtin.
No.,No.
Nobile Number,Hejmara Nobile
Not available,Ne peyda dibe
Not checked,Nayê kontrol kirin
Not selected,Ne hilbijartin
Not Set,Not Set
Notifications,Notifications
Offer,Pêşkêş bike
Offer Applied,Pêşniyar Serlêdan kirin
Offer criteria exceeded,Pîvanên pêşniyarê derbas bûn
Offer Item,Babetê Pêşkêş bike
Offer item unavailable,Tişta pêşniyarê tune
Offer Removed,Pêşniyar rakirin
Offer UOM cannot be changed,Pêşniyara UOM nayê guhertin
Offer?,Pêşkêş bike?
Offers,Pêşkêş dike
Offline,Offline
Offline & Sync,Offline & Sync
Offline Capabilities,Kapasîteyên Offline
Offline data status refreshed,Rewşa daneya negirêdayî hate nûvekirin
Offline diagnostics,Teşhîsên negirêdayî
Offline Invoices,Faturên Offline
Offline invoices status,Rewşa fatûreyên negirêdayî
Offline invoices synced,fatûreyên negirêdayî hevdem kirin
Offline Queue: {0},Dora Offline: {0}
Offline rebuild guidance,Rêbernameya ji nû veavakirina negirêdayî
Offline restore is unavailable for this session.,Vegerandina offline ji bo vê danişînê ne berdest e.
Offline selling is available with degraded capabilities.,Firotina offline bi kapasîteyên xerabûyî peyda dibe.
Offline snapshot does not match the current POS state.,Wêneya negirêdayî bi rewşa POS-a heyî re nayê hev.
Offline Status,Rewşa Offline
"Offline, terminal, and system controls","Kontrolên negirêdayî, termînalê û pergalê"
OK,OK
Online,Online
Open actions menu,Menuya çalakiyan vekin
Open balance to collect,Balansek vekin ku berhev bikin
Open Customer Display,Nîşandana Xerîdar vekin
Open drawer,Dorpêç vekin
Open invoices,fatûreyên vekin
Open Payments?,Payments Vekin?
Open POS home,Mala POS-ê vekin
Open this screen from POS Menu -> Open Customer Display.,Vê ekranê ji POS POS-ê vekin -> Nîşandana Xerîdar vekin.
OpenCV image processing enabled - Enhanced barcode detection,Pêvajoya wêneya OpenCV çalak kir - Vedîtina barkodê ya pêşkeftî
OpenCV image processing unavailable on this device,Pêvajoya wêneya OpenCV li ser vê cîhazê ne berdest e
OpenCV Off,OpenCV Off
OpenCV On,OpenCV On
OpenCV processing disabled,Pêvajoya OpenCV neçalak kir
Opening Amount,Mîqdara Vekirina
Opening Cash,Vekirina Cash
options,vebijarkên
Order,Order
Original,Original
Other,Other
Out,Derveyî
Out of Stock,Out of Stock
Out of Stock Items,Ji Tiştên Stock
Outstanding,Outstanding
Outstanding Credit by Currency,Krediya berbiçav ji hêla diravê ve
Overdue,Dereng maye
Overpayment Change,Guhertina zêdeperedanê
Overpayment change deducted: {0},Guhertina zêdeperedanê hate birîn: {0}
Packing List,Lîsteya pakkirinê
Page Format,Forma Rûpelê
Page unavailable offline,Rûpel nederbasdar e
Paid,Pere kirin
Paid (orig):,Pere (esal):
Paid Amount,Heqê dayîn
Paid change cannot be greater than total change!,Guhertina drav nikare ji guhertina tevahî mezintir be!
Paid:,Berdêl:
Parent Item,Babetê Babetê
Partial,Qismî
Partly Paid,Qismî Pad
Party Account,Hesabê Partiyê
Party Type,Tîpa Partiyê
Pause terminal until next cashier,Termînalê rawestînin heya dravê din
PAY,PAY
Payment,Payment
Payment Account,Hesabê Paymentê
Payment entries processed for Invoice {0},Ketinên dravdanê ji bo fatûreya {0}
Payment Entry Type,Cureyê Têketina Tezmînatê
Payment History,Dîroka Payment
Payment ID,ID Payment
Payment Method Report,Rapora Rêbaza Paymentê
Payment Methods,Rêbazên Payment
Payment of {0} received successfully.,Tezmînata {0} bi serkeftî hat wergirtin.
Payment Progress,Pêşveçûna Payment
Payment Reconciliation,Lihevkirina Payment
Payment request status could not be retrieved. Please try again,Rewşa daxwaza dravdanê nehat wergirtin. Ji kerema xwe dîsa biceribîne
Payment Request took too long to respond. Please try requesting for payment again,Daxwaza Tezmînatê ji bo bersivdanê pir dirêj girt. Ji kerema xwe careke din daxwaza dravdanê biceribînin
Payment saved offline,Tezmînat negirêdayî xilas bû
Payment State,Dewletê Payment
Payment Status,Rewşa Payment
Payment submitted but print function could not be executed. Payment name not found.,Tezmînat hate şandin lê fonksiyona çapkirinê nekariye were xebitandin. Navê dayinê nehat dîtin.
Payment submitted.,Payment şandin.
Payment Summary,Kurteya Tezmînatê
Payments,Payments
Payments are not open. Do you want to open payments and submit?,Tezmînat vekirî ne. Ma hûn dixwazin dravdanê vekin û radest bikin?
Payments by Mode of Payment,Tezmînatên bi Moda Tezmînatê
PDF,PDF
Peak Hour,Saet Peak
Peak Memory:,Bîra Peak:
Peak Server:,Pêşkêşkara Peak:
Peak:,Peak:
Pending,Li bendê ne
Pending Amount,Mîqdara Li benda
Pending count updated from {0} to {1},Hejmara li bendê ji {0} heta {1} hate nûvekirin
Pending Exposure,Pêşkêşkirina li benda
Pending Invoices,Li benda fatûreyên
Pending Ratio,Rêjeya li benda
Pending Sales,Li benda Sales
Pending sales: {0} | Cache usage: {1}%,Firotinên li bendê: {0} | Bikaranîna cache: {1}%
Pending Sync,Syncê li bendê ne
Pending: {0},Li bendê: {0}
Pending: {0} | Synced: {1} | Draft: {2},Li bendê: {0} | Hevdemkirin: {1} | Pêşnivîs: {2}
Per Page,Per Rûpelê
Personal,Personal
Personal preferences adjust the current cashier experience without changing the active POS route.,Vebijarkên kesane ezmûna dravê heyî bêyî guheztina riya POS-a çalak eyar dikin.
PIN confirmation does not match.,Pejirandina PIN-ê li hev nake.
PIN must be 4 to 8 digits.,PIN divê ji 4 heta 8 reqeman be.
Please add at least one item.,Ji kerema xwe bi kêmanî yek babetekê lê zêde bike.
Please allow camera access to scan codes,Ji kerema xwe rê bidin kamerayê ku kodên skankirinê bigihîne
Please enter payment amount,Ji kerema xwe mîqdara dravdanê binivîse
Please fill all required fields,Ji kerema xwe hemû qadên pêwîst dagirin
Please make a payment or select a payment,Ji kerema xwe drav bidin an jî dravek hilbijêrin
Please request phone payment or use another payment method,Ji kerema xwe dravdana têlefonê daxwaz bikin an jî rêbazek dravdanê ya din bikar bînin
Please select a customer first,Ji kerema xwe pêşî xerîdarek hilbijêrin
Please select a party,Ji kerema xwe partiyek hilbijêrin
Please select a party before reconciling.,Ji kerema xwe berî lihevhatinê partiyek hilbijêrin.
Please select a valid movement type.,Ji kerema xwe celebek tevgerê ya derbasdar hilbijêrin.
Please select an invoice,Ji kerema xwe fatûreyek hilbijêrin
Please select company before reconciling.,Ji kerema xwe berî lihevhatinê pargîdanî hilbijêrin.
Please set the customer's mobile number,Ji kerema xwe jimareya mobîl a xerîdar saz bikin
Please try again or enter the item manually.,Ji kerema xwe dîsa biceribîne an jî babete bi destan binivîse.
Please verify the barcode or check the item's availability.,Ji kerema xwe barkodê verast bikin an hebûna tiştê kontrol bikin.
Points,Points
Popup blocked. Please allow popups.,Popup hate asteng kirin. Ji kerema xwe rê bidin popupan.
POS,POS
POS controls and maintenance,Kontrol û lênêrînê POS
POS Expense is disabled for this POS Profile.,Mesrefa POS-ê ji bo vê Profîla POS-ê neçalak e.
POS is running with limited offline prerequisites.,POS bi şert û mercên negirêdayî yên tixûbdar dimeşe.
POS Profile,Profîla POS
Position the QR code or barcode within the scanning area,Koda QR an barkodê di nav devera şopandinê de bicîh bikin
Posting,Posting
Posting and Price List,Posting û Lîsteya Price
Posting Date,Dîroka şandinê
Preparing background sync,Amadekirina hevdengiya paşîn
"Press OK to continue offline with a warning, or Cancel to retry.","OK bikirtînin da ku bi hişyariyek negirêdayî bidomînin, an jî Betal bikin ku ji nû ve biceribînin."
Previous unit of measure,Yekîneya pîvana berê
Price List,Lîsteya Bihayê
Price List Rate,Rêjeya Lîsteya Bihayê
Price list rate updated locally only,Rêjeya navnîşa bihayê tenê li herêmî nûve kirin
Pricing & Discounts,Biha & Tenzîlat
Pricing Rule,Pricing Rule
Print,Çapkirin
Print Draft,Pêşnûmeya çapkirinê
Print Format (Invoice),Forma Çapkirinê (Fatur)
Print Format (Order),Forma Çapkirinê (Siparîş)
Print invoice,fatûreya çap bike
Print Purchase Invoice instead of PO,Li şûna PO fatûreya kirînê çap bike
Printer,Printer
Processed returns impacting the shift totals,Vegerên pêvajoyî ku bandorê li serhevhatinên guheztinê dikin
Processing Payment,Processing Payment
Processing payment entries for Invoice {0},Pêvajoya tomarkirina dravdana ji bo fatûre {0}
Profile,Profile
Profiles,Profiles
Profit,Profit
Profit: Invoice Item Estimate,Qezenc: Texmîna Tişta Faturê
Profit: Stock Ledger (COGS),Qezenc: Deftera Stock (COGS)
Profitability Report,Rapora qezencê
Prorated return discount,Tenzîlatkirina vegera prorated
Purchase Amount,Hejmara Kirînê
Purchase Invoices,Faturên Kirînê
Purchase Order created,Fermana kirînê hate afirandin
Qty,Qty
Qualified,Qualified
Quantity,Quantity
Quantity exceeds available stock,Hejmar ji stoka berdest derbas dibe
Quick Actions,Çalakiyên bilez
Quotation {0} is Submitted,Gotara {0} hatiye şandin
Quotation submitted,Quotation şandin
QZ Tray connected.,QZ Tray ve girêdayî ye.
QZ Tray is manually disconnected. Press Connect to enable it again.,QZ Tray bi destan tê qut kirin. Pêl Girêdanê bike da ku wê dîsa çalak bike.
QZ Tray is not connected.,QZ Tray ne girêdayî ye.
QZ Tray Setup,QZ Tray Setup
Rate,Rate
Rate adjusted to maximum allowed discount,Rêjeya li gorî erzaniya herî zêde destûr hate guheztin
Ready,Ready
Ready to resume,Amade ye ku ji nû ve dest pê bike
Ready!,Ready!
Real-time POS insights for retail operations.,Nêrînên POS-ê yên rastîn ên ji bo karûbarên firotanê.
Rebuild Offline Data,Daneyên Offline ji nû ve ava bikin
Receive,Distînin
Receive now,Niha bistînin
Received,Wergirtin
Received:,Wergirtin:
Recent Movement Entries,Têketinên Tevgera Dawîn
Recent updates about your invoices,Nûvekirinên dawî yên di derbarê fatûreyên we de
Recently Active Customers,Di demên dawî de Xerîdarên Çalak
Rechecking connection,Ji nû ve kontrolkirina girêdanê
Reconcile payment methods and close shift,Rêbazên dravdanê li hev bikin û guheztinê nêzîk bikin
Reconciling Payments,Lihevanîna Payments
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.","Ji nû ve girêdin û vê rûpelê carekê serhêl vekin, wê hingê nûvekirinên negirêdayî dê karibin wê sererast bikin."
Reconnect online to refresh cached offline data from the server.,Ji nû ve bi serhêl ve girêdin da ku daneyên negirêdayî yên cached ji serverê nûve bikin.
Recreate local offline prerequisites from scratch,Pêşmercên negirêdayî yên herêmî ji nû ve biafirînin
Recv:,Recv:
Redeem,Redeem
Redeem / Scan,Berdêl / Scan
Redeem Amount,Redeem Mount
Redeem Mode,Redeem Mode
Redeemed Amount,Mîqdara Redeeded
Redeemed credit cannot be greater than its total.,Krediya dravkirî nikare ji tevahîya wê mezintir be.
Redemption and Totals,Redemption û Tevahiya
Reference,Çavkanî
Refresh,Refresh
Refresh Exchange Rate,Refresh Rate Exchange
Refresh Offline Data,Daneyên negirêdayî nûve bikin
Refresh Printers,Çapkeran nûve bikin
Refund,Vegerandin
Release Notes,Release Notes
Reload,Ji nû ve barkirin
Reload customers,Mişterî ji nû ve barkirin
Reload Items,Tiştên nû barkirin
Reload Now,Niha ji nû ve barkirin
Reload to apply the latest changes. Your current session will be refreshed.,Ji nû ve barkirin da ku guheztinên herî dawî bicîh bînin. Danişîna weya heyî dê were nûve kirin.
Reload Workflow,Karê ji nû ve barkirin
Remarks,Remarks
Remarks are required.,Têbînî pêwîst in.
Remove,Rakirin
Remove barcode item,Tişta barkodê jê bike
Remove cached data and reload the POS app,Daneyên cache rakin û serîlêdana POS-ê ji nû ve bar bikin
Remove item,Tiştê jêbirin
Remove Offer,Pêşniyarê jêbirin
Reorder / Purchase Suggestions,Pêşniyarên ji nû ve rêzkirin / Kirîn
Repair Candidate,Tamîr Namzedê
Repair Change Allocation,Dabeşkirina Guhertina Tamîrê
Repair requires an online connection,Tamîrkirin pêwendiyek serhêl hewce dike
Repaired,Tamîr kirin
Repairing change allocation,Tamîrkirina dabeşkirina guhertinê
Repeat Customers,Dubare Mişterî
Repeat Rate,Rêjeya Dubarekirin
Request,Daxwaz
Request ID: {0},Nasnameya daxwazkirinê: {0}
Request Payment,Daxwaza Tezmînatê
Requested route: {0},Rêça daxwazkirî: {0}
Required columns cannot be hidden,Stûnên pêwîst nayên veşartin
Reset,Reset
Reset item name,Navê babetê vegerîne
Reset to Default,Vegere bo Pêşniyarê
Resource Health,Tenduristiya Çavkaniyê
Restricted,Bisînorkirî
Restricted operational controls for supervisors only.,Kontrolên operasyonê yên sînorkirî tenê ji bo çavdêran.
Retry,Ji nû ve biceribîne
Retry route,Rêwî ji nû ve biceribîne
Return,Vegere
Return Amount,Mîqdara Vegerê
Return Count,Hejmara Vegerê
Return items must have negative quantities,Tiştên vegerî divê mîqdarên neyînî hebin
Return total must be negative,Tevahiya vegerê divê neyînî be
Return Valid Until,Vegere Derbasdar Heta
Return window passed,Pencereya vegerê derbas bû
Return without Invoice,Vegere bêyî fatûre
Returns,Vedigere
Returns / Voids / Discounts,Vedigere / Valahî / Discount
Returns by Currency,Vedigere li gorî Pereyan
Revenue,Hatina
Review shift totals before submitting the closing entry,Berî radestkirina têketina girtinê jimareyên guheztinê binirxînin
Round Off,Round Off
Rows,Rêz
Rows:,Rêz:
Rule,Rule
Sale,Sale
Sales,Sales
Sales Order {0} is Submitted,Fermana Firotanê {0} Hat şandin
Sales Person and Print,Kesê Sales û Çap
Sales Person not found,Kesê Firotanê nehat dîtin
Sales processed,Firotan pêvajo kirin
Sales Return,Sales Return
Sales Trend Report,Rapora Trend Firotanê
Save,Save
Save & Clear,Save & Paqij
Save as POS Profile Default,Wek Profîla POS-a Pêşniyarê tomar bike
Save Settings,Save Settings
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Çapkera hilbijartî wekî xwerû Profîla POS-ê hilînin da ku ew bixweber li ser vê sazkirinê nîşan bide.
Saved as draft because: {0},Ji ber ku: {0}
Saving...,Sazkirin...
Scale barcode detected. Quantity here is the number of labels to print.,Scale barcode hat dîtin. Hejmar li vir hejmara etîketên çapkirinê ye.
Scale barcode settings are not configured. Using item barcode only.,Mîhengên barkodê yên pîvanê nehatine mîheng kirin. Tenê barcode ya babetekê bikar tînin.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Ji bo vê hêmanê/UOM-ê barkoda şablonê pîvanê tune ye. Tenê barcode ya babetekê bikar tînin.
Scan an existing card and top it up without leaving the payment flow.,"Karteke heyî bişopînin û bêyî ku ji herikîna dravdanê derkevin, wê jor bikin."
Scan Error,Error Scan
Scan or enter a gift card code to check balance or redeem.,Kodek qerta diyariyê bişopînin an têkevin ku hevsengiyê kontrol bikin an berdêl bikin.
Scan or paste the card code below.,Koda qerta jêrîn bişopînin an bixin.
Scan QR Code/Barcode,Koda QR / Barkodê bişopînin
Scan with camera,Bi kamerayê veşêre
Scan-First Flow,Scan-First Flow
Scanned Code:,Koda skankirî:
Scanning for: {0},Skenandin ji bo: {0}
Scanning items,Tiştên dişibînin
Scan-Ready,Scan-Amade ye
Scope,Scope
Scope: All Profiles,Qada: Hemî Profîl
Scope: Current Profile,Qada: Profîla niha
Scope: Specific Profile,Qada: Profîla taybetî
Search,Search
Search Account,Hesabê Lêgerînê
Search an invoice and continue the return flow without extra steps.,Li fatûreyek bigerin û vegerê bêyî gavên zêde bidomînin.
Search customer,Bigere mişterî
Search invoices or customers,Li fatoreyan an xerîdaran bigerin
Search item,Tiştê bigerin
Search item / code,Tiştê / kodê bigerin
Search items or barcode,Tiştan an barkodê bigerin
Search Mpesa Payments,Bigerin Mpesa Payments
Search return invoices or customers,Vegere fatûreyên an xerîdaran
Search supplier,Pêşkêşkerê lêgerînê
Search unpaid invoices or customers,Li fatûreyên bêpere an xerîdar bigerin
Secure context (HTTPS or localhost) is required for camera access.,Ji bo gihîştina kamerayê çarçoveyek ewledar (HTTPS an hosteya herêmî) hewce ye.
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Ji bo gihîştina kamerayê çarçoveyek ewledar (HTTPS) hewce ye. Ji kerema xwe HTTPS-ê bikar bînin ku bigihîjin kamerayê.
Select,Hilbijêre
