No sales activity found for this period.,No sales activity found for this period.
No slow moving items.,No slow moving items.
No staff sales activity found.,No staff sales activity found.
No stock movement for this period.,No stock movement for this period.
No submitted cash movements in this shift.,No submitted cash movements in this shift.
No supplier purchases found in this month.,No supplier purchases found in this month.
No suppliers found for this period.,No suppliers found for this period.
No sync trigger has run yet in this session.,No sync trigger has run yet in this session.
No tax head breakdown found.,No tax head breakdown found.
No top items found for this location.,No top items found for this location.
No unpaid invoices,No unpaid invoices
No variant data found.,No variant data found.
No week-wise sales trend found.,No week-wise sales trend found.
No.,No.
Nobile Number,Nobile Number
Not available,Not available
Not checked,Not checked
Not selected,Not selected
Not Set,Not Set
Notifications,Notifications
Offer,Offer
Offer Applied,Offer Applied
Offer criteria exceeded,Offer criteria exceeded
Offer Item,Offer Item
Offer item unavailable,Offer item unavailable
Offer Removed,Offer Removed
Offer UOM cannot be changed,Offer UOM cannot be changed
Offer?,Offer?
Offers,Offers
Offline,Offline
Offline & Sync,Offline & Sync
Offline Capabilities,Offline Capabilities
Offline data status refreshed,Offline data status refreshed
Offline diagnostics,Offline diagnostics
Offline Invoices,Offline Invoices
Offline invoices status,Offline invoices status
Offline invoices synced,Offline invoices synced
Offline Queue: {0},Offline Queue: {0}
Offline rebuild guidance,Offline rebuild guidance
Offline restore is unavailable for this session.,Offline restore is unavailable for this session.
Offline selling is available with degraded capabilities.,Offline selling is available with degraded capabilities.
Offline snapshot does not match the current POS state.,Offline snapshot does not match the current POS state.
Offline Status,Offline Status
"Offline, terminal, and system controls","Offline, terminal, and system controls"
OK,OK
Online,Online
Open actions menu,Open actions menu
Open balance to collect,Open balance to collect
Open Customer Display,Open Customer Display
Open drawer,Open drawer
Open invoices,Open invoices
Open Payments?,Open Payments?
Open POS home,Open POS home
Open this screen from POS Menu -> Open Customer Display.,Open this screen from POS Menu -> Open Customer Display.
OpenCV image processing enabled - Enhanced barcode detection,OpenCV image processing enabled - Enhanced barcode detection
OpenCV image processing unavailable on this device,OpenCV image processing unavailable on this device
OpenCV Off,OpenCV Off
OpenCV On,OpenCV On
OpenCV processing disabled,OpenCV processing disabled
Opening Amount,Opening Amount
Opening Cash,Opening Cash
options,options
Order,Order
Original,Original
Other,Other
Out,Out
Out of Stock,Out of Stock
Out of Stock Items,Out of Stock Items
Outstanding,Outstanding
Outstanding Credit by Currency,Outstanding Credit by Currency
Overdue,Overdue
Overpayment Change,Overpayment Change
Overpayment change deducted: {0},Overpayment change deducted: {0}
Packing List,Packing List
Page Format,Page Format
Page unavailable offline,Page unavailable offline
Paid,Paid
Paid (orig):,Paid (orig):
Paid Amount,Paid Amount
Paid change cannot be greater than total change!,Paid change cannot be greater than total change!
Paid:,Paid:
Parent Item,Parent Item
Partial,Partial
Partly Paid,Partly Paid
Party Account,Party Account
Party Type,Party Type
Pause terminal until next cashier,Pause terminal until next cashier
PAY,PAY
Payment,Payment
Payment Account,Payment Account
Payment entries processed for Invoice {0},Payment entries processed for Invoice {0}
Payment Entry Type,Payment Entry Type
Payment History,Payment History
Payment ID,Payment ID
Payment Method Report,Payment Method Report
Payment Methods,Payment Methods
Payment of {0} received successfully.,Payment of {0} received successfully.
Payment Progress,Payment Progress
Payment Reconciliation,Payment Reconciliation
Payment request status could not be retrieved. Please try again,Payment request status could not be retrieved. Please try again
Payment Request took too long to respond. Please try requesting for payment again,Payment Request took too long to respond. Please try requesting for payment again
Payment saved offline,Payment saved offline
Payment State,Payment State
Payment Status,Payment Status
Payment submitted but print function could not be executed. Payment name not found.,Payment submitted but print function could not be executed. Payment name not found.
Payment submitted.,Payment submitted.
Payment Summary,Payment Summary
Payments,Payments
Payments are not open. Do you want to open payments and submit?,Payments are not open. Do you want to open payments and submit?
Payments by Mode of Payment,Payments by Mode of Payment
PDF,PDF
Peak Hour,Peak Hour
Peak Memory:,Peak Memory:
Peak Server:,Peak Server:
Peak:,Peak:
Pending,Pending
Pending Amount,Pending Amount
Pending count updated from {0} to {1},Pending count updated from {0} to {1}
Pending Exposure,Pending Exposure
Pending Invoices,Pending Invoices
Pending Ratio,Pending Ratio
Pending Sales,Pending Sales
Pending sales: {0} | Cache usage: {1}%,Pending sales: {0} | Cache usage: {1}%
Pending Sync,Pending Sync
Pending: {0},Pending: {0}
Pending: {0} | Synced: {1} | Draft: {2},Pending: {0} | Synced: {1} | Draft: {2}
Per Page,Per Page
Personal,Personal
Personal preferences adjust the current cashier experience without changing the active POS route.,Personal preferences adjust the current cashier experience without changing the active POS route.
PIN confirmation does not match.,PIN confirmation does not match.
PIN must be 4 to 8 digits.,PIN must be 4 to 8 digits.
Please add at least one item.,Please add at least one item.
Please allow camera access to scan codes,Please allow camera access to scan codes
Please enter payment amount,Please enter payment amount
Please fill all required fields,Please fill all required fields
Please make a payment or select a payment,Please make a payment or select a payment
Please request phone payment or use another payment method,Please request phone payment or use another payment method
Please select a customer first,Please select a customer first
Please select a party,Please select a party
Please select a party before reconciling.,Please select a party before reconciling.
Please select a valid movement type.,Please select a valid movement type.
Please select an invoice,Please select an invoice
Please select company before reconciling.,Please select company before reconciling.
Please set the customer's mobile number,Please set the customer's mobile number
Please try again or enter the item manually.,Please try again or enter the item manually.
Please verify the barcode or check the item's availability.,Please verify the barcode or check the item's availability.
Points,Points
Popup blocked. Please allow popups.,Popup blocked. Please allow popups.
POS,POS
POS controls and maintenance,POS controls and maintenance
POS Expense is disabled for this POS Profile.,POS Expense is disabled for this POS Profile.
POS is running with limited offline prerequisites.,POS is running with limited offline prerequisites.
POS Profile,POS Profile
Position the QR code or barcode within the scanning area,Position the QR code or barcode within the scanning area
Posting,Posting
Posting and Price List,Posting and Price List
Posting Date,Posting Date
Preparing background sync,Preparing background sync
"Press OK to continue offline with a warning, or Cancel to retry.","Press OK to continue offline with a warning, or Cancel to retry."
Previous unit of measure,Previous unit of measure
Price List,Price List
Price List Rate,Price List Rate
Price list rate updated locally only,Price list rate updated locally only
Pricing & Discounts,Pricing & Discounts
Pricing Rule,Pricing Rule
Print,Print
Print Draft,Print Draft
Print Format (Invoice),Print Format (Invoice)
Print Format (Order),Print Format (Order)
Print invoice,Print invoice
Print Purchase Invoice instead of PO,Print Purchase Invoice instead of PO
Printer,Printer
Processed returns impacting the shift totals,Processed returns impacting the shift totals
Processing Payment,Processing Payment
Processing payment entries for Invoice {0},Processing payment entries for Invoice {0}
Profile,Profile
Profiles,Profiles
Profit,Profit
Profit: Invoice Item Estimate,Profit: Invoice Item Estimate
Profit: Stock Ledger (COGS),Profit: Stock Ledger (COGS)
Profitability Report,Profitability Report
Prorated return discount,Prorated return discount
Purchase Amount,Purchase Amount
Purchase Invoices,Purchase Invoices
Purchase Order created,Purchase Order created
Qty,Qty
Qualified,Qualified
Quantity,Quantity
Quantity exceeds available stock,Quantity exceeds available stock
Quick Actions,Quick Actions
Quotation {0} is Submitted,Quotation {0} is Submitted
Quotation submitted,Quotation submitted
QZ Tray connected.,QZ Tray connected.
QZ Tray is manually disconnected. Press Connect to enable it again.,QZ Tray is manually disconnected. Press Connect to enable it again.
QZ Tray is not connected.,QZ Tray is not connected.
QZ Tray Setup,QZ Tray Setup
Rate,Rate
Rate adjusted to maximum allowed discount,Rate adjusted to maximum allowed discount
Ready,Ready
Ready to resume,Ready to resume
Ready!,Ready!
Real-time POS insights for retail operations.,Real-time POS insights for retail operations.
Rebuild Offline Data,Rebuild Offline Data
Receive,Receive
Receive now,Receive now
Received,Received
Received:,Received:
Recent Movement Entries,Recent Movement Entries
Recent updates about your invoices,Recent updates about your invoices
Recently Active Customers,Recently Active Customers
Rechecking connection,Rechecking connection
Reconcile payment methods and close shift,Reconcile payment methods and close shift
Reconciling Payments,Reconciling Payments
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.","Reconnect and open this page once while online, then offline refreshes will be able to restore it."
Reconnect online to refresh cached offline data from the server.,Reconnect online to refresh cached offline data from the server.
Recreate local offline prerequisites from scratch,Recreate local offline prerequisites from scratch
Recv:,Recv:
Redeem,Redeem
Redeem / Scan,Redeem / Scan
Redeem Amount,Redeem Amount
Redeem Mode,Redeem Mode
Redeemed Amount,Redeemed Amount
Redeemed credit cannot be greater than its total.,Redeemed credit cannot be greater than its total.
Redemption and Totals,Redemption and Totals
Reference,Reference
Refresh,Refresh
Refresh Exchange Rate,Refresh Exchange Rate
Refresh Offline Data,Refresh Offline Data
Refresh Printers,Refresh Printers
Refund,Refund
Release Notes,Release Notes
Reload,Reload
Reload customers,Reload customers
Reload Items,Reload Items
Reload Now,Reload Now
Reload to apply the latest changes. Your current session will be refreshed.,Reload to apply the latest changes. Your current session will be refreshed.
Reload Workflow,Reload Workflow
Remarks,Remarks
Remarks are required.,Remarks are required.
Remove,Remove
Remove barcode item,Remove barcode item
Remove cached data and reload the POS app,Remove cached data and reload the POS app
Remove item,Remove item
Remove Offer,Remove Offer
Reorder / Purchase Suggestions,Reorder / Purchase Suggestions
Repair Candidate,Repair Candidate
Repair Change Allocation,Repair Change Allocation
Repair requires an online connection,Repair requires an online connection
Repaired,Repaired
Repairing change allocation,Repairing change allocation
Repeat Customers,Repeat Customers
Repeat Rate,Repeat Rate
Request,Request
Request ID: {0},Request ID: {0}
Request Payment,Request Payment
Requested route: {0},Requested route: {0}
Required columns cannot be hidden,Required columns cannot be hidden
Reset,Reset
Reset item name,Reset item name
Reset to Default,Reset to Default
Resource Health,Resource Health
Restricted,Restricted
Restricted operational controls for supervisors only.,Restricted operational controls for supervisors only.
Retry,Retry
Retry route,Retry route
Return,Return
Return Amount,Return Amount
Return Count,Return Count
Return items must have negative quantities,Return items must have negative quantities
Return total must be negative,Return total must be negative
Return Valid Until,Return Valid Until
Return window passed,Return window passed
Return without Invoice,Return without Invoice
Returns,Returns
Returns / Voids / Discounts,Returns / Voids / Discounts
Returns by Currency,Returns by Currency
Revenue,Revenue
Review shift totals before submitting the closing entry,Review shift totals before submitting the closing entry
Round Off,Round Off
Rows,Rows
Rows:,Rows:
Rule,Rule
Sale,Sale
Sales,Sales
Sales Order {0} is Submitted,Sales Order {0} is Submitted
Sales Person and Print,Sales Person and Print
Sales Person not found,Sales Person not found
Sales processed,Sales processed
Sales Return,Sales Return
Sales Trend Report,Sales Trend Report
Save,Save
Save & Clear,Save & Clear
Save as POS Profile Default,Save as POS Profile Default
Save Settings,Save Settings
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Save the selected printer as the POS Profile default so it shows automatically on this setup.
Saved as draft because: {0},Saved as draft because: {0}
Saving...,Saving...
Scale barcode detected. Quantity here is the number of labels to print.,Scale barcode detected. Quantity here is the number of labels to print.
Scale barcode settings are not configured. Using item barcode only.,Scale barcode settings are not configured. Using item barcode only.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Scale template barcode is missing for this item/UOM. Using item barcode only.
Scan an existing card and top it up without leaving the payment flow.,Scan an existing card and top it up without leaving the payment flow.
Scan Error,Scan Error
Scan or enter a gift card code to check balance or redeem.,Scan or enter a gift card code to check balance or redeem.
Scan or paste the card code below.,Scan or paste the card code below.
Scan QR Code/Barcode,Scan QR Code/Barcode
Scan with camera,Scan with camera
Scan-First Flow,Scan-First Flow
Scanned Code:,Scanned Code:
Scanning for: {0},Scanning for: {0}
Scanning items,Scanning items
Scan-Ready,Scan-Ready
Scope,Scope
Scope: All Profiles,Scope: All Profiles
Scope: Current Profile,Scope: Current Profile
Scope: Specific Profile,Scope: Specific Profile
Search,Search
Search Account,Search Account
Search an invoice and continue the return flow without extra steps.,Search an invoice and continue the return flow without extra steps.
Search customer,Search customer
Search invoices or customers,Search invoices or customers
Search item,Search item
Search item / code,Search item / code
Search items or barcode,Search items or barcode
Search Mpesa Payments,Search Mpesa Payments
Search return invoices or customers,Search return invoices or customers
Search supplier,Search supplier
Search unpaid invoices or customers,Search unpaid invoices or customers
Secure context (HTTPS or localhost) is required for camera access.,Secure context (HTTPS or localhost) is required for camera access.
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.
Select,Select
Select a cashier first.,Select a cashier first.
Select a customer,Select a customer
Select a customer to use coupon,Select a customer to use coupon
Select a printer to use QZ silent printing.,Select a printer to use QZ silent printing.
Select Batch,Select Batch
Select Columns to Display,Select Columns to Display
Select items to sell,Select items to sell
Select Payment,Select Payment
Select Payment Account,Select Payment Account
Select printer,Select printer
Select Return Invoice,Select Return Invoice
Select S.O,Select S.O
Select Sales Orders,Select Sales Orders
Select the cashier who is taking over this terminal.,Select the cashier who is taking over this terminal.
Selected,Selected
Selected movement type is not allowed by POS Profile.,Selected movement type is not allowed by POS Profile.
Selected Payments,Selected Payments
Sensitive actions kept away from quick taps.,Sensitive actions kept away from quick taps.
Serial,Serial
Serial Numbers,Serial Numbers
Server CPU Usage:,Server CPU Usage:
Server Health,Server Health
Server Memory Usage:,Server Memory Usage:
Server Metrics,Server Metrics
Server Uptime:,Server Uptime:
Service Charges,Service Charges
Session,Session
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.
Settings,Settings
Settings in this section update the POS workspace without changing the current route.,Settings in this section update the POS workspace without changing the current route.
Setup complete!,Setup complete!
Share,Share
Shared terminal,Shared terminal
Shift Closed Snapshot,Shift Closed Snapshot
Shift Overview,Shift Overview
Show,Show
Show cart on customer-facing screen,Show cart on customer-facing screen
Show last invoice rate,Show last invoice rate
Show rate info,Show rate info
Show Repair Candidates,Show Repair Candidates
Show search tools,Show search tools
Show the active cart on a customer-facing screen,Show the active cart on a customer-facing screen
Showing {0}-{1} of {2},Showing {0}-{1} of {2}
Showing 0 of 0,Showing 0 of 0
Shows the distribution of invoices per currency,Shows the distribution of invoices per currency
Sign out of the current POS session,Sign out of the current POS session
Size:,Size:
Skipped Payments,Skipped Payments
Skipping items without barcodes,Skipping items without barcodes
Slow Moving,Slow Moving
Slow Moving Items,Slow Moving Items
Slow Queries:,Slow Queries:
Sold,Sold
Source,Source
Source Cash Account (Optional Override),Source Cash Account (Optional Override)
Source Ex. Rate:,Source Ex. Rate:
Source Rate:,Source Rate:
Specific Profile,Specific Profile
Split Invoices,Split Invoices
Staff / Cashier Performance Report,Staff / Cashier Performance Report
Status,Status
Stock,Stock
Stock Information,Stock Information
Stock is lower than requested,Stock is lower than requested
Stock is lower than requested:\n{0},Stock is lower than requested:\n{0}
Stock Movement Report,Stock Movement Report
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.
Submit,Submit
Submit & Print,Submit & Print
Submit Deposit,Submit Deposit
Submit Expense,Submit Expense
Submitted,Submitted
Submitted Cash Movements,Submitted Cash Movements
Submitted entries,Submitted entries
Successfully scanned:,Successfully scanned:
Suggested,Suggested
Suggested Qty,Suggested Qty
Supervisor Access,Supervisor Access
Supervisor permissions unlock issuance and reloads,Supervisor permissions unlock issuance and reloads
Supervisor Tools,Supervisor Tools
Supplier,Supplier
Supplier and dates are required.,Supplier and dates are required.
Supplier Invoices,Supplier Invoices
Supplier is required.,Supplier is required.
Supplier name is required,Supplier name is required
Supplier Payments,Supplier Payments
Supplier Purchase Summary,Supplier Purchase Summary
Suppliers,Suppliers
Suppliers not found,Suppliers not found
Switch Camera,Switch Camera
Switch Cashier,Switch Cashier
Switch the POS appearance theme,Switch the POS appearance theme
Switched to:,Switched to:
Sync All Invoices,Sync All Invoices
Sync Offline Cash Movements ({0}),Sync Offline Cash Movements ({0})
Sync Offline Sales,Sync Offline Sales
Synced {0} offline cash movement(s).,Synced {0} offline cash movement(s).
Syncing items in background,Syncing items in background
System / Diagnostics,System / Diagnostics
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.","System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls."
System Information,System Information
System Status,System Status
Tables:,Tables:
Tap the button below to redeem a gift card during checkout.,Tap the button below to redeem a gift card during checkout.
Target,Target
Target Ex. Rate:,Target Ex. Rate:
Target Rate:,Target Rate:
Tax,Tax
Tax / Charges Report,Tax / Charges Report
Tax Heads,Tax Heads
Taxable Amount,Taxable Amount
Tendered,Tendered
Terminal,Terminal
Terminal & Devices,Terminal & Devices
Terminal locked,Terminal locked
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.","Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls."
Territory not found,Territory not found
The amount paid is not complete,The amount paid is not complete
The app stores data locally for offline use. This is called cache.,The app stores data locally for offline use. This is called cache.
The invoice stayed in draft. Please review and submit it manually.,The invoice stayed in draft. Please review and submit it manually.
The maximum discount allowed is,The maximum discount allowed is
The quantity for {0} has been adjusted to the maximum available stock.,The quantity for {0} has been adjusted to the maximum available stock.
The system could not retrieve the item details. Please try again.,The system could not retrieve the item details. Please try again.
These invoices will be synced when connection is restored,These invoices will be synced when connection is restored
This action now opens inside the settings workspace.,This action now opens inside the settings workspace.
This coupon already used !,This coupon already used !
This invoice does not need change-allocation repair,This invoice does not need change-allocation repair
This invoice is already repaired,This invoice is already repaired
This is an item template. Please choose a variant.,This is an item template. Please choose a variant.
this item,this item
This POS page could not be opened offline because its code was not cached on this terminal yet.,This POS page could not be opened offline because its code was not cached on this terminal yet.
This Serial Number {0} has already been added!,This Serial Number {0} has already been added!
Threshold,Threshold
Time,Time
Tip: Clear cache regularly to free up space and keep the app fast.,Tip: Clear cache regularly to free up space and keep the app fast.
Tip: Close unused tabs or apps to reduce lag.,Tip: Close unused tabs or apps to reduce lag.
Tip: Monitor slow queries and table size for optimal performance.,Tip: Monitor slow queries and table size for optimal performance.
To Be Paid,To Be Paid
To Date,To Date
Today,Today
Today Profit,Today Profit
Today Sales,Today Sales
Toggle navigation drawer,Toggle navigation drawer
Toggle Theme,Toggle Theme
Tools,Tools
Tools for customer-facing screens and terminal-specific actions.,Tools for customer-facing screens and terminal-specific actions.
Top Brand,Top Brand
Top Category,Top Category
Top Charge Head,Top Charge Head
Top Customers,Top Customers
Top Discount,Top Discount
Top Items by Location,Top Items by Location
Top Margin,Top Margin
Top Pending,Top Pending
Top Profit Item,Top Profit Item
Top Return Items,Top Return Items
Top Sales by Cashier,Top Sales by Cashier
Top Supplier,Top Supplier
Top Suppliers by Spend,Top Suppliers by Spend
Top Tables,Top Tables
Top Tax Head,Top Tax Head
Top Up Amount,Top Up Amount
Top Up Card,Top Up Card
Top Up Mode,Top Up Mode
Top Variant,Top Variant
Total,Total
Total Amount,Total Amount
Total Change,Total Change
Total Charges,Total Charges
Total In,Total In
Total Invoices,Total Invoices
Total Items,Total Items
Total Mpesa,Total Mpesa
Total Out,Total Out
Total Payments,Total Payments
Total Purchase,Total Purchase
Total Selected :,Total Selected :
Total Size,Total Size
Total Stock Qty,Total Stock Qty
Total:,Total:
Totals by Invoice Currency,Totals by Invoice Currency
Track how much cash was handed back to customers,Track how much cash was handed back to customers
"Track recent sales, collect unpaid balances, and reopen saved work","Track recent sales, collect unpaid balances, and reopen saved work"
Transaction ID,Transaction ID
Transfer,Transfer
Try a different search term or clear the cart search.,Try a different search term or clear the cart search.
Try adjusting your search or filters,Try adjusting your search or filters
Try another source or refresh the list.,Try another source or refresh the list.
Try changing the date range or status filter.,Try changing the date range or status filter.
Type,Type
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.
Unable to add offer item {0}. Please refresh and try again.,Unable to add offer item {0}. Please refresh and try again.
Unable to add offer item. Please refresh and try again.,Unable to add offer item. Please refresh and try again.
Unable to add scanned item.,Unable to add scanned item.
Unable to create purchase order,Unable to create purchase order
Unable to delete draft invoice,Unable to delete draft invoice
Unable to fetch documents,Unable to fetch documents
Unable to fetch draft orders,Unable to fetch draft orders
Unable to fetch invoice history,Unable to fetch invoice history
Unable to fetch M-Pesa payments,Unable to fetch M-Pesa payments
Unable to fetch sales orders,Unable to fetch sales orders
Unable to fetch unpaid invoices,Unable to fetch unpaid invoices
Unable to generate scale barcode,Unable to generate scale barcode
Unable to issue gift card.,Unable to issue gift card.
Unable to load cashier PIN status.,Unable to load cashier PIN status.
Unable to load document,Unable to load document
Unable to load draft invoice,Unable to load draft invoice
Unable to load gift card balance.,Unable to load gift card balance.
Unable to load invoice details,Unable to load invoice details
Unable to load parked order,Unable to load parked order
Unable to load the selected sales order,Unable to load the selected sales order
Unable to prepare document,Unable to prepare document
Unable to prepare return invoice,Unable to prepare return invoice
Unable to print draft invoice,Unable to print draft invoice
Unable to print submitted invoice,Unable to print submitted invoice
Unable to process document action,Unable to process document action
Unable to repair change allocation,Unable to repair change allocation
Unable to save cashier PIN.,Unable to save cashier PIN.
Unable to save the rate to the backend price list,Unable to save the rate to the backend price list
Unable to submit invoice,Unable to submit invoice
Unable to submit the selected payment,Unable to submit the selected payment
Unable to top up gift card.,Unable to top up gift card.
Unable to verify cashier PIN.,Unable to verify cashier PIN.
Unallocated,Unallocated
Unallocated:,Unallocated:
Unavailable,Unavailable
Unknown,Unknown
Unknown Item,Unknown Item
Unknown Warehouse,Unknown Warehouse
Unlock POS,Unlock POS
Unpaid,Unpaid
"Unselected payments stay unallocated first, then auto reconcile after submit.","Unselected payments stay unallocated first, then auto reconcile after submit."
UOM,UOM
UOM not found,UOM not found
Update available,Update available
Update Customer,Update Customer
Update PIN,Update PIN
Update Price List Rate,Update Price List Rate
Updated,Updated
Updates and app info that stay out of the cashier flow.,Updates and app info that stay out of the cashier flow.
Updates automatically,Updates automatically
Usage,Usage
Usage Stats,Usage Stats
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Use a 4 to 8 digit PIN for cashier switching and terminal unlock.
Use Cashier,Use Cashier
Use date range to search for older invoices,Use date range to search for older invoices
"Use one field for manual code entry, barcode scans, or QR scans.","Use one field for manual code entry, barcode scans, or QR scans."
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.","Use one workflow for balance checks, new issuance, and top ups without leaving POS."
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.","Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review."
Use Western numerals,Use Western numerals
Used:,Used:
Using basic camera settings due to device limitations,Using basic camera settings due to device limitations
Using cached customer balance,Using cached customer balance
Valid until,Valid until
Variance %,Variance %
Variants,Variants
Variant-wise,Variant-wise
Verify closing amounts for each payment method,Verify closing amounts for each payment method
View all,View all
View app information and current build details,View app information and current build details
View Data Diagnostics,View Data Diagnostics
View Details,View Details
View invoice details,View invoice details
View notifications,View notifications
View offline invoices,View offline invoices
View restricted POS insights,View restricted POS insights
Void Amount,Void Amount
Void Count,Void Count
Voids,Voids
Waiting for cart items,Waiting for cart items
Waiting for payment...,Waiting for payment...
Walk-in Customer,Walk-in Customer
Warehouse,Warehouse
Warning: High cache usage may affect performance.,Warning: High cache usage may affect performance.
Warning: High lag may indicate heavy processing or browser slowness.,Warning: High lag may indicate heavy processing or browser slowness.
Week ?,Week ?
Week-wise,Week-wise
Weight (g),Weight (g)
Weight (grams),Weight (grams)
We'll let you know if an invoice fails to submit,We'll let you know if an invoice fails to submit
Workflow,Workflow
Write off amount cannot exceed the POS profile maximum of {0},Write off amount cannot exceed the POS profile maximum of {0}
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.
Yes,Yes
"Yes, Cancel sale","Yes, Cancel sale"
"Yes, Close","Yes, Close"
You are not allowed to print draft invoices,You are not allowed to print draft invoices
You are offline. Add Payment will work again when the connection is restored.,You are offline. Add Payment will work again when the connection is restored.
You have no notifications right now,You have no notifications right now
Your Cart,Your Cart
