Loading customer database...,Učitavanje baze podataka klijenata...
Loading customers...,Učitavanje kupaca...
Loading database stats...,Učitavanje statistike baze podataka...
Loading details...,Učitavanje detalja...
Loading invoice history...,Učitavanje historije faktura...
Loading items...,Učitavanje stavki...
Loading product catalog...,Učitavanje kataloga proizvoda...
Loading return invoices...,Učitavanje povratnih faktura...
Loading server CPU/memory usage...,Učitavanje upotrebe CPU-a/memorije servera...
Loading suppliers...,Učitavanje dobavljača...
Loading unpaid invoices...,Učitavanje neplaćenih faktura...
Loading view...,Učitavanje pogleda...
Loading...,Učitavanje...
Local storage is unavailable. Switching to online-only mode.,Lokalna pohrana nije dostupna. Prelazak na način rada samo na mreži.
localStorage,localStorage
Location Performance,Lokacijske performanse
Locations,Lokacije
Lock Screen,Zaključavanje ekrana
Lookup Workflow,Lookup Workflow
Loss,Gubitak
Low,Nisko
Low Stock,Low Stock
Low Stock Alerts,Upozorenja o niskim zalihama
Low Stock Items,Low Stock Items
Low Stock Threshold,Niski prag zaliha
Low Stock Total,Low Stock Total
Lowest Margin,Najniža marža
Low-frequency maintenance and system details.,Niskofrekventno održavanje i detalji sistema.
Loyalty Redeemed,Loyalty Redeemed
Loyalty Redemption,Loyalty Redemption
Make New Payment,Izvršite novo plaćanje
Manage all,Upravljaj svime
Manage and synchronize your offline transactions,Upravljajte i sinhronizirajte svoje vanmrežne transakcije
Manage Cashier PIN,Upravljajte PIN-om blagajnika
"Manage offline tools, terminal controls, and maintenance from one workspace.","Upravljajte izvanmrežnim alatima, terminalskim kontrolama i održavanjem iz jednog radnog prostora."
manual,priručnik
"Manual codes, barcode scans, and QR scans work in the same field","Ručni kodovi, skeniranje bar kodova i QR skeniranje rade u istom polju"
Manual offline mode is enabled,Ručni način rada van mreže je omogućen
Margin,Margina
Maximum available quantity is {0}. Quantity adjusted to match stock.,Maksimalna dostupna količina je {0}. Količina prilagođena zalihama.
Maximum discount amount for this offer item is {0}.,Maksimalni iznos popusta za ovu stavku ponude je {0}.
Maximum discount percentage for this offer item is {0}%.,Maksimalni postotak popusta za ovu stavku ponude je {0}%.
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,Maksimalna količina ponude je {0}. Količina prilagođena dozvoljenoj granici.
Medium,Srednje
Method-wise Collections,Metodske zbirke
Minimum allowed rate for this offer item is {0}.,Minimalna dozvoljena cijena za ovu stavku ponude je {0}.
Minimum Qty,Minimalna količina
Mobile No,Mobitel br
Mode,Mode
Mode of Payment,Način plaćanja
Month,Mjesec
Month ?,Mjesec ?
Monthly Profit,Monthly Profit
Monthly Sales,Mjesečna prodaja
Monthly Sales Summary,Mjesečni sažetak prodaje
Month-wise,Mjesečno
Most Active Cashiers,Najaktivniji blagajnici
Movement Type,Movement Type
Movements,Pokreti
Multi Currency,Multi Currency
N/A,N/A
Name,Ime
Negative Stock,Negative Stock
Negative Stock Items,Negativne zalihe
Negative values not allowed,Negativne vrijednosti nisu dozvoljene
Net,Net
Net Qty,Neto Kol
Net Sales,Neto Sales
Net Value,Neto vrijednost
Never,Nikad
New changes are ready to load,Nove promjene su spremne za učitavanje
New Item,Nova stavka
New Offer Available,Dostupna nova ponuda
New PIN,Novi PIN
New rate,Nova stopa
Next unit of measure,Sljedeća jedinica mjere
No attribute data found.,Podaci o atributima nisu pronađeni.
No Barcode,Nema bar koda
No barcode found for UOM '{0}',Nije pronađen bar kod za UOM '{0}'
No branch/location data found.,Nisu pronađeni podaci o filijali/lokaciji.
No brand data found.,Podaci o brendu nisu pronađeni.
No cached gift card balance is available offline.,Nijedan keširani saldo poklon kartice nije dostupan van mreže.
No camera found on this device. Please ensure your device has a working camera.,Na ovom uređaju nije pronađena kamera. Uvjerite se da vaš uređaj ima ispravnu kameru.
No capability warnings recorded yet.,Još uvijek nisu zabilježena upozorenja o mogućnostima.
No cash expected for this shift.,Ne očekuje se gotovina za ovu smjenu.
No cash mode configured,Nije konfigurisan režim gotovine
No cash movement type is allowed for this POS Profile.,Za ovaj POS profil nije dozvoljena vrsta kretanja gotovine.
No cashier PIN is set yet. Create one now.,PIN blagajne još nije postavljen. Kreirajte ga sada.
No cashier profiles are available for this POS profile yet.,Još uvek nema dostupnih profila blagajnika za ovaj POS profil.
No cashier-wise discount/void/return activity.,Nema aktivnosti popusta/poništenja/povrata na blagajni.
No category data found.,Nisu pronađeni podaci o kategoriji.
No category profitability data found.,Nisu pronađeni podaci o profitabilnosti kategorije.
No change returned recorded for this shift.,Za ovu smjenu nije zabilježena vraćena promjena.
No change-allocation invoices match the current filters.,Nijedna faktura za dodjelu promjena ne odgovara trenutnim filterima.
No charge head breakdown found.,Nije pronađen kvar punjača.
No Company Selected,Nije odabrana kompanija
No customer sales data found.,Nisu pronađeni podaci o prodaji kupaca.
No day-wise discount/void/return trend.,Nema dnevnog trenda popusta/poništenja/povrata.
No day-wise payment data found.,Nisu pronađeni podaci o dnevnom plaćanju.
No day-wise profitability trend found.,Nije pronađen trend dnevnog profitabilnosti.
No day-wise purchase data found.,Nisu pronađeni podaci o dnevnoj kupovini.
No day-wise sales trend found.,Nije pronađen dnevni trend prodaje.
No day-wise tax/charges trend found.,Nije pronađen dnevni trend poreza/naknada.
No dead stock items.,Nema mrtvih artikala.
No due date,Nema termina
No exact repair match found for this invoice,Nije pronađena tačna popravka za ovu fakturu
No hourly sales trend found for today.,Za danas nije pronađen trend prodaje po satu.
No invoice activity found.,Nije pronađena aktivnost na fakturi.
No invoices found,Nisu pronađene fakture
No invoices found. Try different search criteria.,Nisu pronađene fakture. Isprobajte različite kriterije pretraživanja.
No invoices recorded for this shift.,Za ovu smjenu nisu evidentirani računi.
No item profitability data found.,Podaci o profitabilnosti artikla nisu pronađeni.
No item sales data found for this period.,Nisu pronađeni podaci o prodaji artikala za ovaj period.
No items found,Nema pronađenih stavki
No items in cart,Nema artikala u korpi
No items with barcodes to print,Nema artikala sa bar kodovima za štampanje
No location-wise top item data found.,Nisu pronađeni podaci o top stavkama u pogledu lokacije.
No low stock alerts right now.,Trenutno nema upozorenja o niskim zalihama.
No low stock items.,Nema artikala na malim zalihama.
No matching items in cart,Nema odgovarajućih artikala u korpi
No month-wise sales trend found.,Nije pronađen mjesečni trend prodaje.
No negative stock items.,Nema negativnih artikala na zalihama.
No notifications yet,Još nema obavještenja
No offline cash movement synced.,Nema sinhronizovanog kretanja gotovine van mreže.
No offline invoices pending synchronization,Nema vanmrežnih faktura na čekanju za sinhronizaciju
No offline sync issues recorded yet.,Još uvijek nisu zabilježeni problemi s vanmrežnom sinhronizacijom.
No out-of-stock items.,Nema artikala van zaliha.
No outstanding credit invoices for this shift.,Nema nepodmirenih kreditnih faktura za ovu smjenu.
No payment collection data found.,Podaci o naplati nisu pronađeni.
No payment rows available on this invoice.,Nema dostupnih redova za plaćanje na ovoj fakturi.
No payments registered for this shift.,Za ovu smjenu nisu registrovane uplate.
No pending balances in this period.,Nema salda na čekanju u ovom periodu.
No pending offline invoices,Nema vanmrežnih faktura na čekanju
No Print Formats Found,Formati za štampanje nisu pronađeni
No profiles found for selected scope. Falling back to current profile failed.,Nisu pronađeni profili za odabrani opseg. Povratak na trenutni profil nije uspio.
No recent customer activity found.,Nije pronađena nedavna aktivnost korisnika.
No recent stock entries found.,Nisu pronađeni nedavni unosi dionica.
No records found,Nema pronađenih zapisa
No reorder suggestions right now.,Trenutno nema prijedloga za promjenu redoslijeda.
No repeat customers in this period.,Nema ponovljenih kupaca u ovom periodu.
No response from server,Nema odgovora sa servera
No return invoices found,Nisu pronađeni povratni računi
No return item trend found.,Nije pronađen trend povratne stavke.
No returnable items found for this invoice,Za ovu fakturu nisu pronađeni artikli za povrat
No returns were processed in this shift.,Nijedan povrat nije obrađen u ovoj smjeni.
No risk activity found.,Nije pronađena rizična aktivnost.
No sales activity found for this period.,Za ovaj period nije pronađena prodajna aktivnost.
No slow moving items.,Nema sporih predmeta.
No staff sales activity found.,Nije pronađena prodajna aktivnost osoblja.
No stock movement for this period.,Nema kretanja zaliha za ovaj period.
No submitted cash movements in this shift.,Nema dostavljenih kretanja gotovine u ovoj smjeni.
No supplier purchases found in this month.,U ovom mjesecu nije pronađena nijedna kupovina dobavljača.
No suppliers found for this period.,Za ovaj period nisu pronađeni dobavljači.
No sync trigger has run yet in this session.,Nijedan okidač sinhronizacije još nije pokrenut u ovoj sesiji.
No tax head breakdown found.,Nije pronađen kvar porezne glave.
No top items found for this location.,Za ovu lokaciju nisu pronađene top stavke.
No unpaid invoices,Nema neplaćenih faktura
No variant data found.,Podaci o varijanti nisu pronađeni.
No week-wise sales trend found.,Nije pronađen trend prodaje po sedmici.
No.,br.
Nobile Number,Nobile Number
Not available,Nije dostupno
Not checked,Nije provjereno
Not selected,Nije odabrano
Not Set,Nije postavljeno
Notifications,Obavještenja
Offer,Ponuda
Offer Applied,Ponuda je primijenjena
Offer criteria exceeded,Kriterijumi ponude su premašeni
Offer Item,Ponuda Stavka
Offer item unavailable,Stavka u ponudi nije dostupna
Offer Removed,Ponuda je uklonjena
Offer UOM cannot be changed,UOM ponude se ne može promijeniti
Offer?,Ponuda?
Offers,Ponude
Offline,Offline
Offline & Sync,Offline & Sync
Offline Capabilities,Offline Capabilities
Offline data status refreshed,Status vanmrežnih podataka je osvježen
Offline diagnostics,Offline dijagnostika
Offline Invoices,Vanmrežne fakture
Offline invoices status,Offline status faktura
Offline invoices synced,Offline fakture su sinhronizirane
Offline Queue: {0},Red čekanja van mreže: {0}
Offline rebuild guidance,Smjernice za ponovnu izgradnju van mreže
Offline restore is unavailable for this session.,Vanmrežno vraćanje nije dostupno za ovu sesiju.
Offline selling is available with degraded capabilities.,Offline prodaja je dostupna sa smanjenim mogućnostima.
Offline snapshot does not match the current POS state.,Offline snimak ne odgovara trenutnom stanju POS-a.
Offline Status,Offline Status
"Offline, terminal, and system controls","Kontrole van mreže, terminala i sistema"
OK,OK
Online,Online
Open actions menu,Otvorite meni radnji
Open balance to collect,Otvorite saldo za prikupljanje
Open Customer Display,Otvorite Prikaz korisnika
Open drawer,Otvori fioku
Open invoices,Otvorene fakture
Open Payments?,Otvoriti plaćanja?
Open POS home,Otvorite POS home
Open this screen from POS Menu -> Open Customer Display.,Otvorite ovaj ekran iz POS menija -> Otvorite prikaz korisnika.
OpenCV image processing enabled - Enhanced barcode detection,Omogućena obrada slike OpenCV - Poboljšana detekcija barkoda
OpenCV image processing unavailable on this device,OpenCV obrada slika nije dostupna na ovom uređaju
OpenCV Off,OpenCV Off
OpenCV On,OpenCV uključen
OpenCV processing disabled,Obrada OpenCV-a je onemogućena
Opening Amount,Iznos otvaranja
Opening Cash,Otvaranje gotovine
options,opcije
Order,Red
Original,Original
Other,Ostalo
Out,Van
Out of Stock,Out of Stock
Out of Stock Items,Artikli van zalihe
Outstanding,Izvanredan
Outstanding Credit by Currency,Neplaćeni kredit po valuti
Overdue,Zakasnio
Overpayment Change,Promjena preplate
Overpayment change deducted: {0},Odbijena promjena za preplatu: {0}
Packing List,Lista pakovanja
Page Format,Format stranice
Page unavailable offline,Stranica nije dostupna van mreže
Paid,Plaćeno
Paid (orig):,Plaćeno (orig):
Paid Amount,Plaćeni iznos
Paid change cannot be greater than total change!,Plaćena promjena ne može biti veća od ukupne promjene!
Paid:,Plaćeno:
Parent Item,Roditeljska stavka
Partial,Djelomično
Partly Paid,Delimično plaćeno
Party Account,Party Account
Party Type,Vrsta zabave
Pause terminal until next cashier,Pauzirajte terminal do sljedećeg blagajnika
PAY,PLATI
Payment,Plaćanje
Payment Account,Račun za plaćanje
Payment entries processed for Invoice {0},Unosi plaćanja obrađeni za fakturu {0}
Payment Entry Type,Vrsta unosa plaćanja
Payment History,Istorija plaćanja
Payment ID,ID plaćanja
Payment Method Report,Izvještaj o načinu plaćanja
Payment Methods,Načini plaćanja
Payment of {0} received successfully.,Uspješno je primljena uplata od {0}.
Payment Progress,Napredak plaćanja
Payment Reconciliation,Usklađivanje plaćanja
Payment request status could not be retrieved. Please try again,Status zahtjeva za plaćanje nije moguće preuzeti. Molimo pokušajte ponovo
Payment Request took too long to respond. Please try requesting for payment again,Odgovor na zahtjev za plaćanje trajao je predugo. Pokušajte ponovo zatražiti plaćanje
Payment saved offline,Plaćanje je sačuvano van mreže
Payment State,Država plaćanja
Payment Status,Status plaćanja
Payment submitted but print function could not be executed. Payment name not found.,"Plaćanje je poslano, ali funkcija printanja nije mogla biti izvršena. Naziv plaćanja nije pronađen."
Payment submitted.,Uplata dostavljena.
Payment Summary,Sažetak plaćanja
Payments,Plaćanja
Payments are not open. Do you want to open payments and submit?,Uplate nisu otvorene. Želite li otvoriti uplate i poslati?
Payments by Mode of Payment,Plaćanja po načinu plaćanja
PDF,PDF
Peak Hour,Peak Hour
Peak Memory:,Vrhunska memorija:
Peak Server:,Vrhunski server:
Peak:,vrh:
Pending,Na čekanju
Pending Amount,Iznos na čekanju
Pending count updated from {0} to {1},Broj čekanja ažuriran sa {0} na {1}
Pending Exposure,Izlaganje na čekanju
Pending Invoices,Fakture na čekanju
Pending Ratio,Omjer čekanja
Pending Sales,Na čekanju za prodaju
Pending sales: {0} | Cache usage: {1}%,Prodaja na čekanju: {0} | Upotreba keš memorije: {1}%
Pending Sync,Sinhronizacija na čekanju
Pending: {0},Na čekanju: {0}
Pending: {0} | Synced: {1} | Draft: {2},Na čekanju: {0} | Sinhronizirano: {1} | Nacrt: {2}
Per Page,Po stranici
Personal,Personal
Personal preferences adjust the current cashier experience without changing the active POS route.,Lične postavke prilagođavaju trenutno iskustvo blagajnika bez promjene aktivne POS rute.
PIN confirmation does not match.,PIN potvrda ne odgovara.
PIN must be 4 to 8 digits.,PIN mora imati 4 do 8 cifara.
Please add at least one item.,Molimo dodajte barem jednu stavku.
Please allow camera access to scan codes,Molimo dozvolite pristup kameri za skeniranje kodova
Please enter payment amount,Unesite iznos uplate
Please fill all required fields,Molimo popunite sva obavezna polja
Please make a payment or select a payment,Molimo izvršite uplatu ili odaberite plaćanje
Please request phone payment or use another payment method,Zatražite plaćanje putem telefona ili koristite drugi način plaćanja
Please select a customer first,Molimo prvo odaberite kupca
Please select a party,Molimo odaberite zabavu
Please select a party before reconciling.,Molimo odaberite stranku prije pomirenja.
Please select a valid movement type.,Molimo odaberite važeći tip kretanja.
Please select an invoice,Molimo odaberite fakturu
Please select company before reconciling.,Molimo odaberite kompaniju prije pomirenja.
Please set the customer's mobile number,Molimo postavite broj mobilnog telefona kupca
Please try again or enter the item manually.,Molimo pokušajte ponovo ili unesite stavku ručno.
Please verify the barcode or check the item's availability.,Molimo provjerite bar kod ili provjerite dostupnost artikla.
Points,Poeni
Popup blocked. Please allow popups.,Skočni prozor blokiran. Molimo dozvolite iskačuće prozore.
POS,POS
POS controls and maintenance,POS kontrole i održavanje
POS Expense is disabled for this POS Profile.,POS trošak je onemogućen za ovaj POS profil.
POS is running with limited offline prerequisites.,POS radi uz ograničene vanmrežne preduslove.
POS Profile,POS profil
Position the QR code or barcode within the scanning area,Postavite QR kod ili bar kod unutar područja skeniranja
Posting,Objavljivanje
Posting and Price List,Knjiženje i cenovnik
Posting Date,Datum objavljivanja
Preparing background sync,Priprema pozadinske sinhronizacije
"Press OK to continue offline with a warning, or Cancel to retry.",Pritisnite OK da nastavite van mreže uz upozorenje ili Otkaži da pokušate ponovo.
Previous unit of measure,Prethodna jedinica mjere
Price List,Cjenik
Price List Rate,Cenovnik Rate
Price list rate updated locally only,Cenovnik se ažurira samo lokalno
Pricing & Discounts,Cijene i popusti
Pricing Rule,Pravilo određivanja cijena
Print,Print
Print Draft,Print Draft
Print Format (Invoice),Format štampanja (faktura)
Print Format (Order),Format štampe (Narudžba)
Print invoice,Štampaj fakturu
Print Purchase Invoice instead of PO,Štampajte fakturu o kupovini umjesto narudžbenice
Printer,Štampač
Processed returns impacting the shift totals,Obrađeni prinosi koji utječu na ukupne smjene
Processing Payment,Obrada plaćanja
Processing payment entries for Invoice {0},Obrada unosa plaćanja za fakturu {0}
Profile,Profil
Profiles,Profili
Profit,Profit
Profit: Invoice Item Estimate,Profit: Procjena stavke fakture
Profit: Stock Ledger (COGS),Dobit: knjiga dionica (COGS)
Profitability Report,Izvještaj o profitabilnosti
Prorated return discount,Proporcionalni popust na povrat
Purchase Amount,Iznos kupovine
Purchase Invoices,Kupovina faktura
Purchase Order created,Narudžbenica kreirana
Qty,Kol
Qualified,Kvalificirani
Quantity,Količina
Quantity exceeds available stock,Količina premašuje raspoložive zalihe
Quick Actions,Brze akcije
Quotation {0} is Submitted,Ponuda {0} je poslana
Quotation submitted,Ponuda dostavljena
QZ Tray connected.,QZ Tray povezan.
QZ Tray is manually disconnected. Press Connect to enable it again.,QZ Tray je ručno isključen. Pritisnite Connect kako biste ga ponovo omogućili.
QZ Tray is not connected.,QZ Tray nije povezan.
QZ Tray Setup,QZ Tray Setup
Rate,Rate
Rate adjusted to maximum allowed discount,Stopa prilagođena maksimalno dozvoljenom popustu
Ready,Spreman
Ready to resume,Spreman za nastavak
Ready!,Spremni!
Real-time POS insights for retail operations.,Uvid u POS u realnom vremenu za maloprodajne operacije.
Rebuild Offline Data,Ponovo izgradi vanmrežne podatke
Receive,Primi
Receive now,Primite sada
Received,Primljeno
Received:,Primljeno:
Recent Movement Entries,Nedavni unosi kretanja
Recent updates about your invoices,Nedavna ažuriranja o vašim fakturama
Recently Active Customers,Nedavno aktivni kupci
Rechecking connection,Ponovna provjera veze
Reconcile payment methods and close shift,Uskladite načine plaćanja i zatvorite smjenu
Reconciling Payments,Usklađivanje plaćanja
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.","Ponovo se povežite i otvorite ovu stranicu jednom dok ste na mreži, a zatim će je vanmrežno osvježavanje moći vratiti."
Reconnect online to refresh cached offline data from the server.,Ponovo se povežite na mreži da osvježite keširane vanmrežne podatke sa servera.
Recreate local offline prerequisites from scratch,Ponovo kreirajte lokalne vanmrežne preduvjete od nule
Recv:,Recv:
Redeem,Otkupiti
Redeem / Scan,Iskoristi / Skeniraj
Redeem Amount,Otkupite iznos
Redeem Mode,Redeem Mode
Redeemed Amount,Otkupljeni iznos
Redeemed credit cannot be greater than its total.,Otkupljeni kredit ne može biti veći od ukupnog iznosa.
Redemption and Totals,Otkup i ukupni iznos
Reference,Referenca
Refresh,Osvježi
Refresh Exchange Rate,Osvježi tečaj
Refresh Offline Data,Osvježite vanmrežne podatke
Refresh Printers,Osvježi štampače
Refund,Povrat novca
Release Notes,Bilješke o izdanju
Reload,Ponovo učitaj
Reload customers,Ponovo učitajte kupce
Reload Items,Reload Items
Reload Now,Ponovo učitaj sada
Reload to apply the latest changes. Your current session will be refreshed.,Učitajte ponovo da primijenite najnovije promjene. Vaša trenutna sesija će biti osvježena.
Reload Workflow,Reload Workflow
Remarks,Napomene
Remarks are required.,Napomene su obavezne.
Remove,Ukloni
Remove barcode item,Uklonite stavku sa bar kodom
Remove cached data and reload the POS app,Uklonite keširane podatke i ponovo učitajte POS aplikaciju
Remove item,Ukloni stavku
Remove Offer,Ukloni ponudu
Reorder / Purchase Suggestions,Prijedlozi za ponovnu narudžbu/kupovinu
Repair Candidate,Repair Candidate
Repair Change Allocation,Dodjela promjene popravke
Repair requires an online connection,Za popravku je potrebna internetska veza
Repaired,Popravljeno
Repairing change allocation,Popravak alokacije promjena
Repeat Customers,Ponovljeni kupci
Repeat Rate,Stopa ponavljanja
Request,Zahtjev
Request ID: {0},ID zahtjeva: {0}
Request Payment,Zahtjev za plaćanje
Requested route: {0},Tražena ruta: {0}
Required columns cannot be hidden,Obavezne kolone se ne mogu sakriti
Reset,Reset
Reset item name,Poništi naziv stavke
Reset to Default,Vrati na zadano
Resource Health,Resource Health
Restricted,Ograničeno
Restricted operational controls for supervisors only.,Ograničene operativne kontrole samo za nadzornike.
Retry,Pokušaj ponovo
Retry route,Ponovite rutu
Return,Povratak
Return Amount,Povratni iznos
Return Count,Return Count
Return items must have negative quantities,Povratni artikli moraju imati negativne količine
Return total must be negative,Ukupan iznos povrata mora biti negativan
Return Valid Until,Povratak Vrijedi do
Return window passed,Povratni prozor je prošao
Return without Invoice,Povrat bez fakture
Returns,Povratak
Returns / Voids / Discounts,Povrati / Poništenja / Popusti
Returns by Currency,Povrati po valuti
Revenue,Prihod
Review shift totals before submitting the closing entry,Pregledajte ukupne smjene prije podnošenja završnog unosa
Round Off,Round Off
Rows,Redovi
Rows:,redovi:
Rule,Pravilo
Sale,Prodaja
Sales,Prodaja
Sales Order {0} is Submitted,Prodajna narudžba {0} je poslana
Sales Person and Print,Prodajno lice i štampa
Sales Person not found,Prodajna osoba nije pronađena
Sales processed,Prodaja obrađena
Sales Return,Sales Return
Sales Trend Report,Izvještaj o trendu prodaje
Save,Sačuvaj
Save & Clear,Sačuvaj & Obriši
Save as POS Profile Default,Sačuvaj kao zadani POS profil
Save Settings,Sačuvaj postavke
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Sačuvajte izabrani štampač kao podrazumevani POS profil kako bi se automatski prikazao u ovom podešavanju.
Saved as draft because: {0},Sačuvano kao nacrt jer: {0}
Saving...,Spremanje...
Scale barcode detected. Quantity here is the number of labels to print.,Otkriven je bar kod skale. Količina ovdje je broj etiketa za štampanje.
Scale barcode settings are not configured. Using item barcode only.,Postavke barkoda razmjera nisu konfigurirane. Korištenje samo bar koda artikla.
Scale template barcode is missing for this item/UOM. Using item barcode only.,Nedostaje bar kod predloška skale za ovu stavku/UOM. Korištenje samo bar koda artikla.
Scan an existing card and top it up without leaving the payment flow.,Skenirajte postojeću karticu i dopunite je bez napuštanja toka plaćanja.
Scan Error,Greška pri skeniranju
Scan or enter a gift card code to check balance or redeem.,Skenirajte ili unesite kod poklon kartice da provjerite stanje ili iskoristite.
Scan or paste the card code below.,Skenirajte ili zalijepite kod kartice ispod.
Scan QR Code/Barcode,Skenirajte QR kod/barkod
Scan with camera,Skenirajte kamerom
Scan-First Flow,Scan-First Flow
Scanned Code:,Skenirani kod:
Scanning for: {0},Skeniranje za: {0}
Scanning items,Skeniranje stavki
Scan-Ready,Spreman za skeniranje
Scope,Obim
Scope: All Profiles,Opseg: Svi profili
Scope: Current Profile,Opseg: Trenutni profil
Scope: Specific Profile,Opseg: Specifični profil
Search,Traži
Search Account,Pretraži račun
Search an invoice and continue the return flow without extra steps.,Pretražite fakturu i nastavite povratni tok bez dodatnih koraka.
Search customer,Traži kupca
Search invoices or customers,Pretražite fakture ili kupce
Search item,Pretražite stavku
Search item / code,Pretražite stavku/šifru
Search items or barcode,Pretražite stavke ili bar kod
Search Mpesa Payments,Pretražite Mpesa plaćanja
Search return invoices or customers,Pretražite povratne fakture ili kupce
Search supplier,Traži dobavljača
Search unpaid invoices or customers,Pretražite neplaćene fakture ili kupce
Secure context (HTTPS or localhost) is required for camera access.,Za pristup kameri potreban je siguran kontekst (HTTPS ili localhost).
Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Za pristup kameri potreban je siguran kontekst (HTTPS). Molimo koristite HTTPS za pristup kameri.
Select,Odaberite
Select a cashier first.,Prvo odaberite blagajnika.
Select a customer,Odaberite kupca
Select a customer to use coupon,Odaberite kupca za korištenje kupona
Select a printer to use QZ silent printing.,Odaberite štampač koji će koristiti QZ tiho štampanje.
Select Batch,Odaberite Batch
Select Columns to Display,Odaberite Kolone za prikaz
Select items to sell,Odaberite artikle za prodaju
Select Payment,Odaberite Plaćanje
Select Payment Account,Odaberite Račun za plaćanje
Select printer,Odaberite štampač
Select Return Invoice,Odaberite Povrat fakture
Select S.O,Odaberite S.O
Select Sales Orders,Odaberite Prodajni nalozi
Select the cashier who is taking over this terminal.,Odaberite blagajnika koji preuzima ovaj terminal.
Selected,Odabrano
Selected movement type is not allowed by POS Profile.,Odabrani tip kretanja nije dozvoljen u POS profilu.
Selected Payments,Odabrana plaćanja
Sensitive actions kept away from quick taps.,Osjećajne radnje su podalje od brzih dodira.
Serial,Serial
Serial Numbers,Serijski brojevi
Server CPU Usage:,Upotreba CPU servera:
Server Health,Zdravlje servera
Server Memory Usage:,Upotreba memorije servera:
Server Metrics,Server Metrics
Server Uptime:,Vrijeme rada servera:
Service Charges,Troškovi usluge
Session,Sjednica
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Postavite svaki PIN blagajne u Korisničkom obrascu i zadržite članove terminala dodijeljene u POS Profile User.
Settings,Postavke
Settings in this section update the POS workspace without changing the current route.,Postavke u ovom odjeljku ažuriraju POS radni prostor bez promjene trenutne rute.
Setup complete!,Postavljanje završeno!
Share,Dijeli
Shared terminal,Zajednički terminal
Shift Closed Snapshot,Shift Closed Snapshot
Shift Overview,Shift Overview
Show,Pokaži
Show cart on customer-facing screen,Prikaži kolica na ekranu okrenutom klijentu
Show last invoice rate,Prikaži stopu posljednje fakture
Show rate info,Prikaži informacije o cijeni
Show Repair Candidates,Prikaži kandidate za popravke
Show search tools,Prikaži alate za pretraživanje
Show the active cart on a customer-facing screen,Prikažite aktivnu kolica na ekranu okrenutom klijentu
Showing {0}-{1} of {2},Prikaz {0}-{1} od {2}
Showing 0 of 0,Prikazujem 0 od 0
Shows the distribution of invoices per currency,Prikazuje distribuciju faktura po valuti
Sign out of the current POS session,Odjavite se iz trenutne POS sesije
Size:,Veličina:
Skipped Payments,Preskočena plaćanja
Skipping items without barcodes,Preskakanje artikala bez bar kodova
Slow Moving,Sporo kretanje
Slow Moving Items,Sporo pokretne stavke
Slow Queries:,Spori upiti:
Sold,Prodano
Source,Izvor
Source Cash Account (Optional Override),Izvorni gotovinski račun (opcionalno nadjačavanje)
Source Ex. Rate:,Izvor Ex. Ocijeni:
Source Rate:,Izvorna brzina:
Specific Profile,Specifični profil
Split Invoices,Split Invoices
Staff / Cashier Performance Report,Izvještaj o učinku osoblja / blagajnika
Status,Status
Stock,Stock
Stock Information,Informacije o zalihama
Stock is lower than requested,Zaliha je manja od tražene
Stock is lower than requested:\n{0},Zaliha je manja od tražene:\n{0}
Stock Movement Report,Izvještaj o kretanju dionica
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Ažuriranje zaliha: {0} ima na raspolaganju {1}. Dodavanjem {2} dionica će biti ispod nule.
Submit,Submit
Submit & Print,Pošalji i štampaj
Submit Deposit,Pošaljite depozit
Submit Expense,Submit Expense
Submitted,Poslano
Submitted Cash Movements,Dostavljena gotovinska kretanja
Submitted entries,Submitted entries
Successfully scanned:,Uspješno skenirano:
Suggested,Predloženo
Suggested Qty,Preporučena količina
Supervisor Access,Supervisor Access
Supervisor permissions unlock issuance and reloads,Dozvole nadzornika otključavaju izdavanje i ponovno učitavanje
Supervisor Tools,Alati za nadzor
Supplier,Dobavljač
Supplier and dates are required.,Dobavljač i datumi su obavezni.
Supplier Invoices,Računi dobavljača
Supplier is required.,Potreban je dobavljač.
Supplier name is required,Ime dobavljača je obavezno
Supplier Payments,Supplier Payments
Supplier Purchase Summary,Sažetak nabavke dobavljača
Suppliers,Dobavljači
Suppliers not found,Dobavljači nisu pronađeni
Switch Camera,Promijeni kameru
Switch Cashier,Prebacite blagajnika
Switch the POS appearance theme,Promijenite temu izgleda POS-a
Switched to:,Prebačeno na:
Sync All Invoices,Sinhroniziraj sve fakture
Sync Offline Cash Movements ({0}),Sinhroniziraj vanmrežne gotovinske pokrete ({0})
Sync Offline Sales,Sinhronizacija vanmrežne prodaje
Synced {0} offline cash movement(s).,Sinhronizirano {0} kretanja gotovine van mreže.
Syncing items in background,Sinhroniziranje stavki u pozadini
System / Diagnostics,Sistem / Dijagnostika
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.","Radnje sistema su kontrole niskofrekventnog održavanja kao što su informacije o aplikaciji, dijagnostika podrške i kontrole sesije."
System Information,Informacije o sistemu
System Status,Status sistema
Tables:,stolovi:
